"";"Harry Potter i Czara Ognia";"Harry Potter i Insygnia Smierci";"Harry Potter i Kamien Filozoficzny";"Harry Potter i Komnata Tajemnic";"Harry Potter i Ksiaze Polkrwi";"Harry Potter i Przeklete Dziecko";"Harry Potter i Wiezien Azkabanu";"Harry Potter i Zakon Feniksa";"Opowiesci z Narni. Kon i jego chlopiec";"Opowiesci z Narni. Ksiaze Kaspian";"Opowiesci z Narni. Lew, czarownica i stara szafa";"Opowiesci z Narni. Ostatnia bitwa";"Opowiesci z Narni. Podroz Wedrowca do Switu";"Opowiesci z Narni. Siostrzeniec Czarodzieja";"Opowiesci z Narni. Srebrne krzeslo";"Zmierzch.Ksiezyc w Nowiu";"Zmierzch.Przed Switem";"Zmierzch.Zacmienie";"Zmierzch.Zmierzch"
"rana";0,00454732588511528;0;0;0;0;0;0;0;0;0;0,00306697593337449;0;0;0;0;0;0;0;0
"ranka";0,00227366294255764;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0125402606696664
"ranny";0;0;0,00192215510833954;0;0;0,00141826172205907;0;0,00215677426490059;0;0,004133045962567;0,00363739266960571;0;0;0;0;0;0;0;0
"rano";0;0;0;0;0;0;0;0,00596408737451832;0;0;0,00502920682289411;0;0;0;0;0;0;0;0,0102817181958395
"rany";0;0;0;0;0;0;0;0;0;0,00241193939210685;0;0;0;0;0;0;0,0109655000655785;0,00964775756842741;0,00867925680866249
"raptowny";0,00113683147127882;0;0;0;0;0,00239169919988482;0;0;0;0;0;0;0;0;0;0;0;0;0
"ratowa<e6>";0;0,00419912663929409;0;0;0;0;0,00189008775128187;0,00215677426490059;0;0;0,00181869633480285;0;0;0;0;0;0;0;0,0148725823826735
"ravenclawu";0;0,00472082487419126;0,0032414446241952;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"raz";0,000674133503169837;0;0;0;0;0,00141826172205907;0,00189008775128187;0;0;0,0020665229812835;0;0;0,00454245145885902;0;0;0;0;0;0
"razem";0,000928197427682785;0,00192722387419311;0,0013232834585278;0;0;0,00292915322263224;0,000650603545360578;0,002227206089773;0;0;0,00125205856982517;0;0,00156359672811894;0,009895000189887;0;0,00153109702707258;0,00485096350772509;0,00853603020672656;0
"remus";0;0,00944164974838252;0;0;0;0;0;0,00363709687955609;0;0;0;0;0;0;0;0;0;0;0
"reszta";0,00100845123653201;0;0;0;0,00159003597283221;0,00106080455919439;0,00282742412440821;0;0;0,0015456787461223;0;0;0;0;0;0;0,00351359168630727;0;0,00556205633739761
"rezerwat";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,00750098732896902;0;0,0139396030619896;0
"ricie";0,00113683147127882;0;0;0;0;0;0;0,00363709687955609;0;0;0;0;0;0;0;0;0;0;0
"riddle<f3>w";0,00113683147127882;0;0;0;0,00358490895523575;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"riddlea";0,000932084358670784;0;0;0,0228580687787333;0,00293925498092983;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"rita";0,00454732588511528;0,00236041243709563;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"ro<9c>lina";0,00113683147127882;0;0,0032414446241952;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"robi<e6>";0,00113195923556311;0;0,00107585081038051;0,00154220674106048;0,00118984824724202;0,00158763256553943;0;0,00120716966629482;0;0,00462662022318143;0;0;0;0;0;0,00248961319168885;0;0;0,00416217186100878
"roboty";0;0,00236041243709563;0;0;0;0,00239169919988482;0;0;0;0;0;0;0;0;0;0;0;0;0
"rod";0;0;0,0032414446241952;0;0;0;0;0,00363709687955609;0;0;0;0;0;0;0;0;0;0;0
"rodzaj";0;0;0;0;0;0;0;0;0;0;0;0;0,0076602063996311;0;0;0;0;0;0,0125402606696664
"rodze<f1>stwo";0;0;0;0;0;0;0;0;0;0,00964775756842741;0,0254722664412871;0;0,0106034316671867;0;0;0;0;0;0,00867925680866249
"rodzice";0,000873592939057463;0,00362769626001042;0,00373630992048978;0;0,00137740343647195;0,00459472574905591;0,00244931798516896;0;0;0;0;0,0189079926279331;0;0;0;0;0;0;0,00481825294765863
"rodzina";0,00137993681275164;0,00286517403636006;0,00472153230422927;0,00225606836854446;0;0,000580630261271199;0,000773793812371235;0,000882974126322831;0;0;0;0;0;0;0,00611237127756813;0,00364201337092974;0;0,00338410255281669;0,0121775427769311
"rok";0,00116413371559148;0;0;0;0,00183550222154794;0,00244913845761772;0;0,00186222285859175;0;0,0017842972239511;0,00157031634817982;0;0;0;0;0;0;0;0
"ron";0,00786233645151716;0,0172315572350495;0,0112089297614693;0,0249942563493708;0,0192836481106073;0,010108396647923;0,00734795395550688;0,0153720074444339;0;0;0;0;0;0;0;0;0;0;0
"rona";0,00349437175622985;0,00453462032501303;0,00249087328032652;0,0107118241497303;0,00964182405530364;0,00367578059924473;0,00857261294809136;0,0069872761111063;0;0;0;0;0;0;0;0;0;0;0
"ronem";0,000873592939057463;0,00181384813000521;0,00498174656065303;0,00357060804991012;0,0027548068729439;0,000918945149811182;0,00367397697775344;0,00279491044444252;0;0;0;0;0;0;0;0;0;0;0
"ronowi";0,00134826700633967;0,00279941775952939;0,00192215510833954;0;0,00637748151839809;0;0,00378017550256373;0;0;0;0;0;0;0;0;0;0;0;0
"rosalie";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,015001974657938;0,00792177442303314;0;0
"rose";0;0,00236041243709563;0;0;0;0,0119584959994241;0;0;0;0;0;0;0;0;0;0;0;0;0
"rozbi<e6>";0,000786813970403775;0;0;0,0032159191894758;0;0;0;0;0;0,00241193939210685;0,00212268887010726;0;0;0;0;0;0;0;0
"rozbroi<e6>";0;0;0;0;0;0,00239169919988482;0,00318736753036662;0;0;0;0;0;0;0;0;0;0;0;0
"rozdzia<b3>";0;0;0;0;0,00293925498092983;0;0;0;0;0,00285725859734166;0;0;0;0;0;0;0;0,0114290343893666;0
"rozdziela<e6>";0;0,00236041243709563;0;0;0;0,00239169919988482;0;0;0;0;0;0;0;0;0;0;0;0;0
"rozdzieli<e6>";0,00113683147127882;0;0;0;0;0;0;0;0,0457454579358251;0;0;0;0;0;0;0;0;0;0
"rozgl<b9>da<e6>";0,00113683147127882;0;0;0;0;0,00239169919988482;0;0;0;0;0;0;0;0;0;0;0;0;0
"rozgrywa<e6>";0;0;0;0;0;0,00478339839976964;0;0;0,0457454579358251;0;0;0;0;0;0;0;0;0;0
"rozlega<e6>";0,00341049441383646;0;0;0;0;0,00239169919988482;0;0;0;0;0;0;0;0;0;0;0;0;0
"rozmawia<e6>";0;0,0052346387768386;0,00431309159097599;0;0,00477010791849663;0,00742563191436073;0,0014137120622041;0,00483954957912424;0;0;0,00544125624697255;0;0;0;0;0;0;0;0
"rozmowa";0,00248388626295296;0,00171910442181604;0,00157384410140976;0;0,00174060903930748;0,00290315130635599;0,00309517524948494;0,00176594825264566;0,0111055759831872;0;0,0014891329458098;0;0;0;0;0,00364201337092974;0;0;0,00304438569423277
"rozpocz<b9><e6>";0,00113683147127882;0;0;0;0;0,00239169919988482;0;0;0;0;0;0;0;0;0;0;0;0;0
"rozpoczyna<e6>";0,00186416871734157;0,0038705886812826;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0102817181958395
"rozpoznawa<e6>";0,00227366294255764;0,00236041243709563;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"rozprawia<e6>";0,00113683147127882;0,00236041243709563;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"rozumie<e6>";0;0,00236041243709563;0;0;0;0;0;0;0;0,00348490076549741;0;0;0;0;0;0;0;0;0
"rozwa<bf>a<e6>";0,00113683147127882;0;0;0;0;0;0;0,00363709687955609;0;0;0;0;0;0;0;0;0;0;0
"rozwi<b9>za<e6>";0,00186416871734157;0;0,00265764971329584;0;0;0,00196094625384568;0;0;0;0;0;0;0;0;0;0;0;0;0
"rozwi<b9>zanie";0,00341049441383646;0;0;0;0;0;0;0,00363709687955609;0;0;0;0;0;0;0;0;0;0;0
"rozwija<e6>";0,00113683147127882;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0237653232690994;0;0
"rubeus";0;0,0019352943406413;0,00265764971329584;0,00380967812978888;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"rufus";0;0,00236041243709563;0;0;0,00716981791047149;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"ruiny";0;0;0;0;0;0;0;0;0;0,0139396030619896;0;0;0,0076602063996311;0;0;0;0;0;0
"rusza<e6>";0,000786813970403775;0;0;0;0;0;0,00220601326147555;0;0;0,0048238787842137;0,00849075548042903;0;0;0;0;0;0;0;0
"rycerz";0;0;0;0;0;0;0,00261331208314272;0,00298204368725916;0;0;0,00502920682289411;0;0;0;0;0;0;0;0
"ryczypisk";0;0;0;0;0;0;0;0;0;0,00348490076549741;0;0;0,0153204127992622;0;0;0;0;0;0
"ryczypiska";0;0;0;0;0;0;0;0;0;0,00696980153099482;0;0;0,0076602063996311;0;0;0;0;0;0
"ryk";0;0;0;0;0;0;0,00318736753036662;0;0;0,00696980153099482;0;0;0;0;0;0;0;0;0
"rz<b9>d";0,00113683147127882;0;0;0;0;0;0;0;0;0;0;0;0,0076602063996311;0;0;0;0;0;0
"rz<b9>dzi<e6>";0;0;0;0;0;0,00196094625384568;0;0;0;0,00571451719468332;0,00251460341144705;0;0;0;0;0;0;0;0
"rzecz";0,00058206685779574;0;0,00165964572127987;0;0;0,00122456922880886;0;0;0;0;0,00157031634817982;0;0,00392208729415667;0;0;0,00384056584924349;0;0;0
"rzeczywisto<9c><e6>";0;0;0;0;0;0,0117656775230741;0;0;0;0;0,00251460341144705;0;0,00628057786019441;0;0;0;0;0;0
"rzek<b9>";0;0;0;0;0;0;0;0;0;0,00348490076549741;0;0;0;0;0;0;0,00792177442303314;0;0
"rzekomy";0,00113683147127882;0,00236041243709563;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"rzuca<e6>";0,00100845123653201;0,00209385551073544;0;0;0,00159003597283221;0;0,0014137120622041;0,00161318319304141;0;0;0,00136031406174314;0;0;0;0;0,00332695748587986;0;0;0
"rzuci<e6>";0,00157362794080755;0;0;0;0,00248115619585385;0;0;0;0;0;0;0;0,00530171583359336;0;0,0174257946778573;0;0;0;0
"s<b3>o<f1>ce";0;0;0;0;0;0;0,00261331208314272;0;0;0;0;0;0;0;0;0,00615003467141439;0;0,0114290343893666;0
"s<b3>odycze";0,000786813970403775;0;0,00224344063217923;0;0;0,001655322174848;0;0;0;0;0,00212268887010726;0;0;0;0;0;0;0;0
"s<b3>owach";0;0;0,00265764971329584;0;0;0,00196094625384568;0;0;0;0;0;0;0,00628057786019441;0;0;0;0;0;0
"s<b3>owo";0,00113683147127882;0;0;0;0;0,00478339839976964;0;0;0;0;0;0;0;0;0;0;0;0;0
"s<b3>ucha<e6>";0,00113683147127882;0,00236041243709563;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"s<b3>uga";0,00341049441383646;0;0;0;0;0;0,00956210259109986;0;0;0;0;0;0;0;0;0;0;0;0
"s<b3>ycha<e6>";0,00186416871734157;0;0;0;0;0;0,00261331208314272;0;0;0;0,00251460341144705;0;0;0;0;0;0;0;0
"s<b3>ysz<b9>c";0,000932084358670784;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,00649503661639617;0,0114290343893666;0
"s<b3>ysze<e6>";0,00504225618266007;0;0,00287539439398399;0,00412180998965946;0;0,00106080455919439;0,00424113618661231;0;0;0;0,00136031406174314;0;0;0;0;0,00665391497175973;0;0;0
"s<b9>dzi<e6>";0;0;0;0,00380967812978888;0;0;0,00522662416628543;0;0;0,00285725859734166;0;0;0;0;0;0;0;0;0
"s<ea>dzia";0,00341049441383646;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,00750098732896902;0;0;0
"sala";0,00404480101901902;0,00279941775952939;0,00192215510833954;0;0;0;0,00378017550256373;0,00215677426490059;0;0;0;0;0;0;0;0;0;0;0
"salazara";0;0,00236041243709563;0;0;0,00358490895523575;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"sam";0,00188659872593852;0,00156686411628092;0,00430340324152205;0;0,00237969649448405;0,00238144884830915;0;0;0;0,00115665505579536;0,00305383147875715;0;0,00254245875471998;0;0;0,00746883957506656;0;0;0
"sam<b9>";0;0,00236041243709563;0;0;0;0;0;0;0;0;0;0;0;0;0;0,00750098732896902;0;0;0
"sama";0;0,00120855015459479;0;0;0;0;0;0,00186222285859175;0;0;0,00314063269635964;0;0,00392208729415667;0;0;0,0115216975477305;0,00405601222615227;0;0
"samego";0,000674133503169837;0;0;0;0,00212582717279936;0,00141826172205907;0;0,00215677426490059;0;0,0020665229812835;0;0;0;0;0;0;0;0;0
"sami";0;0;0;0;0;0;0;0;0;0,00696980153099482;0;0;0,0076602063996311;0;0;0;0;0;0
"samo";0,000932084358670784;0;0;0,00380967812978888;0;0;0;0;0;0,00285725859734166;0;0;0;0;0;0;0;0;0
"samoch<f3>d";0;0;0;0,0114290343893666;0;0;0,00261331208314272;0;0;0;0;0;0;0;0;0;0;0;0,0102817181958395
"samotnia";0,00113683147127882;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,00792177442303314;0;0
"samotno<9c><e6>";0,00113683147127882;0;0;0;0;0,00239169919988482;0;0;0;0;0;0;0;0;0;0;0;0;0
"samotny";0;0;0;0;0;0;0,00318736753036662;0;0;0;0;0;0,0076602063996311;0;0;0;0;0;0
"samym";0;0,0019352943406413;0,00265764971329584;0;0;0;0;0;0;0;0;0;0;0;0;0,00615003467141439;0;0;0
"schody";0,000786813970403775;0;0,00224344063217923;0;0;0,001655322174848;0;0,00503455210177735;0;0;0;0;0;0;0;0;0;0;0
"scrimgeour";0;0,00472082487419126;0;0;0,014339635820943;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"scrubb";0;0;0;0;0;0;0;0;0;0;0;0;0,0076602063996311;0;0,0251777326623534;0;0;0;0
"sen";0,00202240050950951;0;0;0;0;0,00425478516617722;0;0,00215677426490059;0;0,0020665229812835;0;0;0,00908490291771803;0;0;0;0;0;0
"serce";0;0;0,00224344063217923;0;0;0;0,00220601326147555;0;0;0;0,00212268887010726;0;0;0;0;0;0,00548275003278923;0;0
"severus";0,000674133503169837;0,0013997088797647;0,00192215510833954;0;0,00212582717279936;0,00283652344411815;0;0;0;0;0;0;0;0;0;0;0;0;0
"sfora";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,00615003467141439;0,0129900732327923;0,0114290343893666;0
"shunpikea";0;0;0;0;0,00358490895523575;0;0,00318736753036662;0;0;0;0;0;0;0;0;0;0;0;0
"si<b3>a";0,000674133503169837;0;0,00192215510833954;0;0;0;0;0;0;0,008266091925134;0,00545608900440856;0,029181809372064;0;0;0;0;0;0;0
"siada<e6>";0,000786813970403775;0;0;0;0;0;0,00220601326147555;0;0;0,00241193939210685;0;0;0;0;0;0;0;0;0,00867925680866249
"sie<e6>";0,00113683147127882;0;0;0;0;0,00239169919988482;0;0;0;0;0;0;0;0;0;0;0;0;0
"siebie";0,00301855796150164;0,00078343205814046;0,00215170162076102;0;0,00118984824724202;0,000793816282769715;0,00317370710108324;0,00120716966629482;0;0;0;0;0,00254245875471998;0;0;0;0;0;0,00416217186100878
"siedmiu";0;0;0;0;0;0;0;0;0;0,00348490076549741;0;0;0,0076602063996311;0;0;0;0;0;0
"siedz<b9>c";0,00113683147127882;0;0;0;0;0;0;0;0;0,00348490076549741;0;0;0;0;0;0;0;0;0
"siedzie<e6>";0,00134826700633967;0,0013997088797647;0,00192215510833954;0,00275536397504467;0;0,00141826172205907;0;0;0;0;0;0;0;0;0;0;0;0;0
"siostra";0,00151267685479802;0;0,001437697196992;0;0,00159003597283221;0;0;0;0;0,0030913574922446;0,00408094218522941;0;0;0;0;0,00665391497175973;0,00702718337261454;0;0
"sk<b3>ada<e6>";0;0;0;0;0,0088177649427895;0;0;0,00298204368725916;0;0;0,00251460341144705;0;0;0;0;0;0;0;0
"sk<b3>adnik";0,00113683147127882;0;0;0;0,00358490895523575;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"sk<b9>d";0;0,00241710030918958;0,00165964572127987;0;0;0;0,00163195781425165;0;0;0;0,00157031634817982;0;0;0,0248203733242154;0,0128912016490111;0;0;0;0
"sk<f3>ra";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0206431396335072;0;0,00649503661639617;0,0114290343893666;0
"skaka<e6>";0;0;0;0;0;0;0;0;0;0;0,00251460341144705;0;0,00628057786019441;0;0;0,00615003467141439;0;0;0
"skeeter";0,00652459051069549;0,0019352943406413;0;0;0;0;0;0,00298204368725916;0;0;0;0;0;0;0;0;0;0;0
"sklep";0,00113683147127882;0;0;0;0,00358490895523575;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"sko<f1>czy<e6>";0;0;0;0,00380967812978888;0,00293925498092983;0;0;0;0;0;0;0;0,00628057786019441;0;0;0;0;0;0
"skoczy<e6>";0;0;0;0;0;0;0;0;0;0,00348490076549741;0;0;0;0;0;0,00750098732896902;0;0;0
"skoro";0;0;0;0,00464653435399655;0;0;0;0;0;0,00696980153099482;0;0;0;0;0;0;0;0;0
"skraj";0,00341049441383646;0;0;0;0;0,00239169919988482;0;0;0;0;0;0;0;0;0;0;0;0;0
"skrzat";0,000674133503169837;0,00559883551905879;0;0,00275536397504467;0,00212582717279936;0;0;0,00431354852980117;0;0;0;0;0;0;0;0;0;0;0
"skrzatk<ea>";0,00227366294255764;0;0;0;0,00358490895523575;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"skrzyd<b3>o";0,00058206685779574;0;0,00331929144255974;0,00713718889580442;0,00367100444309587;0,00122456922880886;0,00489587344275494;0;0;0;0;0;0;0;0;0;0;0;0
"skuteczny";0,00113683147127882;0;0;0;0;0;0;0;0;0,00348490076549741;0;0;0;0;0;0;0;0;0
"skutek";0,00113683147127882;0;0;0;0;0,00478339839976964;0;0;0;0;0;0;0;0;0;0;0;0;0
"slytherin";0;0;0,00648288924839039;0,00464653435399655;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"slytherina";0;0,0019352943406413;0;0,0152387125191555;0,00293925498092983;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"slytherinu";0;0;0,00648288924839039;0;0;0,00478339839976964;0;0;0;0;0;0;0;0;0;0;0;0;0
"smok";0,00202240050950951;0,0013997088797647;0,00768862043335818;0;0;0;0;0;0;0;0,00181869633480285;0;0,00908490291771803;0;0;0;0;0;0
"smutny";0;0;0;0;0;0;0;0;0;0,00348490076549741;0,00306697593337449;0;0;0;0;0;0;0;0
"snape";0,00352957932786205;0,00104692775536772;0,00862618318195199;0;0,00795017986416105;0,00318241367758317;0,00282742412440821;0,00483954957912424;0;0;0;0;0;0;0;0;0;0;0
"snapea";0,00201690247306403;0,00628156653220631;0,00431309159097599;0;0,00954021583699326;0,00106080455919439;0,00424113618661231;0,00322636638608283;0;0;0;0;0;0;0;0;0;0;0
"snapeem";0,000932084358670784;0,0019352943406413;0;0;0;0;0;0,00298204368725916;0;0;0;0;0;0;0;0;0;0;0
"snapeowi";0,00202240050950951;0,0013997088797647;0,00192215510833954;0;0,00212582717279936;0;0;0,00215677426490059;0;0;0;0;0;0;0;0;0;0;0
"sob<b9>";0,0031472558816151;0,00163366825104912;0;0,0032159191894758;0;0;0;0;0;0;0;0;0;0;0;0,00519151850679812;0;0;0
"sobota";0,00227366294255764;0;0;0;0,00358490895523575;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"sowa";0,00157362794080755;0,00163366825104912;0,00224344063217923;0,0032159191894758;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"sp<ea>dza<e6>";0;0,00078343205814046;0,00215170162076102;0;0,00118984824724202;0;0,00105790236702775;0,00241433933258964;0;0;0,00203588765250477;0;0;0;0;0,0049792263833777;0,0026292744195153;0,00925324044636286;0
"sp<ea>dzi<e6>";0,000932084358670784;0,0019352943406413;0;0;0;0;0;0;0;0,00285725859734166;0;0;0;0;0;0;0;0;0
"sp<f3>r";0,00113683147127882;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,00750098732896902;0;0;0
"spa<e6>";0,00227366294255764;0;0;0;0;0;0;0;0;0;0,00306697593337449;0;0;0;0;0;0;0;0
"spacer";0,00113683147127882;0;0;0;0;0;0;0;0;0,00348490076549741;0;0;0;0;0;0;0;0;0
"spada<e6>";0;0,0013997088797647;0;0,00275536397504467;0,00212582717279936;0;0,00378017550256373;0,00215677426490059;0;0;0;0;0;0;0;0;0;0;0
"spali<e6>";0;0;0,00265764971329584;0,00380967812978888;0;0,00196094625384568;0;0;0;0;0;0;0;0;0;0;0;0;0
"spe<b3>ni<e6>";0;0;0;0;0;0,00239169919988482;0;0;0;0;0,00306697593337449;0;0;0;0;0;0;0;0
"specjalny";0,00113683147127882;0,00472082487419126;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"spok<f3>j";0;0,00163366825104912;0;0;0;0;0;0;0;0,00241193939210685;0;0;0,00530171583359336;0;0;0;0;0,00964775756842741;0
"spokojny";0,000786813970403775;0,00163366825104912;0;0;0;0,003310644349696;0;0;0;0,00241193939210685;0;0;0;0;0;0;0;0;0
"sport";0,00113683147127882;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0125402606696664
"sporz<b9>dzi<e6>";0;0;0;0;0,00358490895523575;0;0,00318736753036662;0;0;0;0;0;0;0;0;0;0;0;0
"spos<f3>b";0;0;0;0;0;0,00239169919988482;0;0;0;0;0;0;0,0076602063996311;0;0;0;0;0;0
"spostrzec";0;0,00236041243709563;0;0;0;0;0;0;0;0;0;0;0,0076602063996311;0;0;0;0;0;0
"spotka<e6>";0,00100845123653201;0,00104692775536772;0,001437697196992;0,00206090499482973;0;0,00212160911838878;0;0;0;0;0,00544125624697255;0;0,0101927305994291;0;0;0;0;0;0
"spotkanie";0,00058206685779574;0,00241710030918958;0;0;0;0,00244913845761772;0;0,00558666857577524;0;0,0017842972239511;0;0;0;0;0;0;0,00405601222615227;0;0
"spotyka<e6>";0,00137993681275164;0,00515731326544811;0;0,00112803418427223;0,00522182711792244;0,00464504209016959;0,00154758762474247;0,00529784475793699;0;0,000846025638204172;0,0037228323645245;0,0358407224911949;0;0;0;0;0;0;0,00304438569423277
"spowodowa<e6>";0,00113683147127882;0;0,0032414446241952;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"spr<f3>bowa<e6>";0;0;0;0;0,00358490895523575;0;0;0;0;0;0;0;0,0153204127992622;0;0;0;0;0;0
"sprawa";0,00262077881717239;0;0,00124543664016326;0;0,0027548068729439;0,000918945149811182;0,00367397697775344;0,00139745522222126;0;0;0;0;0,00294322526755563;0;0;0;0;0,00535591207486517;0
"sprawdzi<e6>";0,00113683147127882;0,00472082487419126;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"sprawi<e6>";0,000786813970403775;0;0,00224344063217923;0;0;0;0;0;0;0;0;0;0,00530171583359336;0;0;0;0,00548275003278923;0;0
"sprawia<e6>";0,000786813970403775;0;0,00224344063217923;0;0;0;0;0;0;0,00241193939210685;0;0;0;0;0;0;0,0109655000655785;0;0
"sprowadza<e6>";0;0,00236041243709563;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0125402606696664
"sprowadzi<e6>";0,000786813970403775;0,00163366825104912;0;0;0;0,001655322174848;0;0;0;0;0,00212268887010726;0;0;0;0;0;0;0;0
"sprowokowa<e6>";0;0;0;0;0;0;0,00318736753036662;0;0;0;0;0;0;0;0;0,00750098732896902;0;0;0
"st<f3><b3>";0,00186416871734157;0;0;0;0;0;0;0;0;0;0,0125730170572353;0;0,00628057786019441;0;0;0;0;0;0
"sta<e6>";0,00113195923556311;0,00156686411628092;0,00215170162076102;0;0;0,000793816282769715;0,00211580473405549;0;0;0,00115665505579536;0;0;0,00508491750943997;0;0;0,00248961319168885;0;0;0,00416217186100878
"stacja";0;0;0,00192215510833954;0;0,00212582717279936;0,00283652344411815;0;0,00431354852980117;0;0,0020665229812835;0;0;0;0;0;0;0;0;0
"stacza<e6>";0;0;0;0,00464653435399655;0;0;0;0;0;0;0;0;0;0;0;0;0,00792177442303314;0;0
"stadion";0,00372833743468313;0;0;0;0;0,00392189250769135;0,00261331208314272;0;0;0;0;0;0;0;0;0;0;0;0
"staja";0,000932084358670784;0;0;0;0;0;0;0;0;0;0;0;0,00628057786019441;0;0;0;0,00649503661639617;0;0
"staje";0,00100845123653201;0,00104692775536772;0;0;0;0;0,00282742412440821;0,00161318319304141;0,0202897548082533;0,0015456787461223;0;0;0;0;0;0;0,00351359168630727;0;0
"stal";0;0;0;0;0;0;0,00318736753036662;0;0;0,00348490076549741;0;0;0;0;0;0;0;0;0
"stan";0,00100845123653201;0,00104692775536772;0;0;0;0;0;0;0;0;0,00272062812348627;0;0,00339757686647637;0;0;0,00332695748587986;0,00702718337261454;0;0,0111241126747952
"stan<b9><e6>";0;0;0;0,00380967812978888;0;0;0,00261331208314272;0;0;0;0,00251460341144705;0;0;0;0;0;0;0;0
"stana";0;0;0;0;0,00358490895523575;0;0,00318736753036662;0;0;0;0;0;0;0;0;0;0;0;0
"stanowi<e6>";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,015001974657938;0,00792177442303314;0;0
"stara";0,00058206685779574;0,00120855015459479;0;0;0;0;0,00163195781425165;0;0;0,00892148611975552;0,00314063269635964;0;0;0;0;0;0;0,00713718889580442;0
"stare";0;0;0;0;0;0;0;0;0;0;0,00306697593337449;0;0;0;0;0,015001974657938;0;0;0
"starszy";0,00100845123653201;0,00104692775536772;0,001437697196992;0;0;0,00212160911838878;0;0;0;0,0015456787461223;0,00136031406174314;0;0,00339757686647637;0;0;0;0;0;0
"staruszka";0;0,00236041243709563;0,0032414446241952;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"stary";0;0,00163366825104912;0,00224344063217923;0;0;0;0;0;0;0,00241193939210685;0,00212268887010726;0;0;0;0;0;0;0;0
"starym";0;0;0;0;0;0;0;0;0,0457454579358251;0;0;0;0;0;0;0;0;0;0,0125402606696664
"statek";0,00113683147127882;0;0;0;0;0;0;0;0;0;0;0;0,0306408255985244;0;0;0;0;0;0
"stawia<e6>";0,00227366294255764;0;0;0;0;0,00239169919988482;0;0;0;0;0;0;0;0;0;0;0;0;0
"stoa";0,00227366294255764;0;0;0;0;0;0,00637473506073324;0;0;0;0;0;0;0;0;0;0;0;0
"stola";0;0;0;0;0;0;0;0;0;0;0,00613395186674898;0;0,0153204127992622;0;0;0;0;0;0
"stosunek";0,00113683147127882;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0125402606696664
"stra<bf>nik";0;0;0,00265764971329584;0;0;0;0,00522662416628543;0;0;0,00285725859734166;0;0;0;0;0;0;0;0;0
"straci<e6>";0;0;0,00531529942659167;0,00380967812978888;0;0;0;0;0;0,00571451719468332;0;0;0;0;0;0;0;0;0
"straszny";0;0;0;0;0;0;0,00261331208314272;0;0;0,00285725859734166;0,00502920682289411;0;0;0;0;0;0;0;0
"strata";0;0;0;0;0;0,00196094625384568;0;0;0;0;0;0;0;0;0;0;0,00649503661639617;0,0114290343893666;0
"strona";0,00131038940858619;0,00272077219500782;0;0,00178530402495506;0;0;0,0061232949629224;0;0;0,00803386811229776;0,0047136072273601;0;0,00294322526755563;0;0;0;0,00304372564254533;0;0
"strzela<e6>";0;0,00236041243709563;0;0;0;0;0;0;0;0,00348490076549741;0;0;0;0;0;0;0;0;0
"stu";0,00113683147127882;0;0;0;0;0;0;0;0;0;0,00306697593337449;0;0;0;0;0;0;0;0
